0.0011237307139951723,0.0013056124813337249,0.0018193329767623556,0.002111614477334823,0.002821659905556671,0.0034992021043551863,0.004295895740916913,0.0050907940834480445,0.006224334705762718,0.008087006740219277,0.010089147299280891,0.012814907093627917,0.014271644955594442,0.014910399652029392,0.017126281535545497,0.016904756920170613
0.0010896671755164153,0.0015177964977628304,0.0020654078172236646,0.002650387532093286,0.003118587422201167,0.0038312374900962482,0.004832457548189126,0.005472653506910481,0.006939016702641588,0.008700797138846653,0.010949854525651963,0.013677886552886124,0.018951218733548127,0.018892044652643457,0.017842605460069463,0.015954145079014923
0.0014553606490247345,0.0018161114664183898,0.0022575602463038255,0.0028612335988025444,0.0034391029506635334,0.0041598230227277155,0.00512806072888576,0.006197121994709064,0.0071548392207713,0.008763543120830615,0.011646871282136793,0.014214227710872012,0.016399068144375115,0.019738968180739423,0.02226787015775187,0.022172360100871674
0.0016914650204005145,0.0023028343134299054,0.0027369952312234856,0.0031056096679746206,0.0037580659390009314,0.0042610339996154035,0.0053407798756282465,0.006351534224163823,0.007438520661445719,0.008915006363861411,0.011334815235995862,0.01636523361936706,0.0227907706849088,0.040715975626980414,0.042512451218260784,0.024657200501011552
0.0019541367248507267,0.0024552964027460705,0.002860911485886303,0.0034269731554039534,0.0038357142776335095,0.004434381241061764,0.005501161158432312,0.006127544942636255,0.007313938362462821,0.009130708705399787,0.01117713934342475,0.01424381753904032,0.018433536762391647,0.023676251500634907,0.08959426835694971,0.06918864574998726
0.002291507454815771,0.0025950856630605266,0.002870811559350804,0.0034442698898326913,0.003820478343931671,0.004595696533694112,0.0053400462175950715,0.006071773109752306,0.007266407535216953,0.00916648703978678,0.010906630371841662,0.013792292157367837,0.020865486423444005,0.030384642704763584,0.08738495765697496,0.19981300181614653
0.002224717180125138,0.002458012154146155,0.002743090698128268,0.0032135671446046473,0.003763800538922629,0.004584840082446666,0.0053057993499343965,0.006554745884767743,0.0076381062107055185,0.008671956443223034,0.010568782718571167,0.013535985871166176,0.014536521450095206,0.05703952007962553,0.09971859421575177,0.22998632614744416
0.0020399880358907465,0.002489601281709817,0.002964837214804139,0.0032530736322510744,0.0039387558988133705,0.004574702999996511,0.005344715711927086,0.006161955910277139,0.0077160885835168185,0.008979495983850009,0.011028653179999272,0.013780313497817455,0.022414703782997786,0.029897842636475967,0.06232324460736399,0.02737306490955873
0.0017793466061758014,0.0021507813641815825,0.0027221432473473884,0.0033117225584294173,0.0037419549579783182,0.0044798687168655805,0.005296256316609315,0.0059524143762343775,0.007081983085554738,0.009110283648008453,0.01083517777999551,0.013919459381979436,0.020753062688395312,0.022471632852684997,0.03443135680498419,0.03068764081259541
0.001208222829135192,0.0017272504263371846,0.0024613403632787628,0.0030338187906364727,0.0037013962796008,0.004178334612230172,0.004745482348550434,0.00594270967572033,0.007005355161569578,0.008933112727264159,0.010967529259434646,0.014030507654204967,0.018221239133944456,0.022794179552378644,0.01825937955045019,0.03043763465856928
0.0008700115865982174,0.0015487130150927658,0.0020503264307260094,0.0026995540595467597,0.003274050391289626,0.003960970498017418,0.004637891154841003,0.005573425259555471,0.006596952890905191,0.008136802618610954,0.010534448857349934,0.01202490228994378,0.01648847342709582,0.01931434569648547,0.02003083555616841,0.023351712610617168
0.0007026731303113079,0.0012865485504405811,0.0017307800745105031,0.002280710848760475,0.0027159851491130914,0.003573601595895746,0.00422882493492911,0.004590829090035114,0.005885238600723451,0.0072076073219288625,0.009333037866334073,0.012206496111809122,0.014968713061886674,0.017180180301314477,0.016180870126176475,0.024133720127175594
